race_id,当前显示名,中文名,英文名,等级,赛事类别,地区,场地,赛场,距离,月份,半月,赛季,年龄条件,性别限定,中文来源,英文来源,核对备注
two-win-turf-4-8-late-hanshin-1800-2,阪神草地1800m二胜战,阪神草地1800m二胜战,Hanshin Turf 1800m Two-Win Class,2胜,two-win,日本,草地,阪神,1800,8,2,四岁夏,4岁,,现有中文,按条件赛规则生成,
two-win-turf-4-8-late-kokura-2400-3,小仓草地2400m二胜战,小仓草地2400m二胜战,Kokura Turf 2400m Two-Win Class,2胜,two-win,日本,草地,小仓,2400,8,2,四岁夏,4岁,,现有中文,按条件赛规则生成,
two-win-turf-4-8-late-kyoto-1400-1,京都草地1400m二胜战,京都草地1400m二胜战,Kyoto Turf 1400m Two-Win Class,2胜,two-win,日本,草地,京都,1400,8,2,四岁夏,4岁,,现有中文,按条件赛规则生成,
two-win-turf-5-8-late-hanshin-1600-2,阪神草地1600m二胜战,阪神草地1600m二胜战,Hanshin Turf 1600m Two-Win Class,2胜,two-win,日本,草地,阪神,1600,8,2,五岁夏,5岁,,现有中文,按条件赛规则生成,
two-win-turf-5-8-late-kokura-2200-3,小仓草地2200m二胜战,小仓草地2200m二胜战,Kokura Turf 2200m Two-Win Class,2胜,two-win,日本,草地,小仓,2200,8,2,五岁夏,5岁,,现有中文,按条件赛规则生成,
two-win-turf-5-8-late-kyoto-1200-1,京都草地1200m二胜战,京都草地1200m二胜战,Kyoto Turf 1200m Two-Win Class,2胜,two-win,日本,草地,京都,1200,8,2,五岁夏,5岁,,现有中文,按条件赛规则生成,
three-win-dirt-3-8-late-hanshin-1800-3,阪神泥地1800m三胜战,阪神泥地1800m三胜战,Hanshin Dirt 1800m Three-Win Class,3胜,three-win,日本,泥地,阪神,1800,8,2,三岁夏,3岁,,现有中文,按条件赛规则生成,
three-win-dirt-3-8-late-sapporo-1200-4,札幌泥地1200m三胜战,札幌泥地1200m三胜战,Sapporo Dirt 1200m Three-Win Class,3胜,three-win,日本,泥地,札幌,1200,8,2,三岁夏,3岁,,现有中文,按条件赛规则生成,
three-win-dirt-4-8-late-hanshin-1700-3,阪神泥地1700m三胜战,阪神泥地1700m三胜战,Hanshin Dirt 1700m Three-Win Class,3胜,three-win,日本,泥地,阪神,1700,8,2,四岁夏,4岁,,现有中文,按条件赛规则生成,
three-win-dirt-4-8-late-sapporo-2400-4,札幌泥地2400m三胜战,札幌泥地2400m三胜战,Sapporo Dirt 2400m Three-Win Class,3胜,three-win,日本,泥地,札幌,2400,8,2,四岁夏,4岁,,现有中文,按条件赛规则生成,
three-win-dirt-5-8-late-hanshin-1600-3,阪神泥地1600m三胜战,阪神泥地1600m三胜战,Hanshin Dirt 1600m Three-Win Class,3胜,three-win,日本,泥地,阪神,1600,8,2,五岁夏,5岁,,现有中文,按条件赛规则生成,
three-win-dirt-5-8-late-sapporo-1900-4,札幌泥地1900m三胜战,札幌泥地1900m三胜战,Sapporo Dirt 1900m Three-Win Class,3胜,three-win,日本,泥地,札幌,1900,8,2,五岁夏,5岁,,现有中文,按条件赛规则生成,
three-win-turf-3-8-late-kokura-2400-2,小仓草地2400m三胜战,小仓草地2400m三胜战,Kokura Turf 2400m Three-Win Class,3胜,three-win,日本,草地,小仓,2400,8,2,三岁夏,3岁,,现有中文,按条件赛规则生成,
three-win-turf-3-8-late-kyoto-1800-1,京都草地1800m三胜战,京都草地1800m三胜战,Kyoto Turf 1800m Three-Win Class,3胜,three-win,日本,草地,京都,1800,8,2,三岁夏,3岁,,现有中文,按条件赛规则生成,
three-win-turf-4-8-late-kokura-1400-2,小仓草地1400m三胜战,小仓草地1400m三胜战,Kokura Turf 1400m Three-Win Class,3胜,three-win,日本,草地,小仓,1400,8,2,四岁夏,4岁,,现有中文,按条件赛规则生成,
three-win-turf-4-8-late-kyoto-2500-1,京都草地2500m三胜战,京都草地2500m三胜战,Kyoto Turf 2500m Three-Win Class,3胜,three-win,日本,草地,京都,2500,8,2,四岁夏,4岁,,现有中文,按条件赛规则生成,
three-win-turf-5-8-late-kokura-2200-2,小仓草地2200m三胜战,小仓草地2200m三胜战,Kokura Turf 2200m Three-Win Class,3胜,three-win,日本,草地,小仓,2200,8,2,五岁夏,5岁,,现有中文,按条件赛规则生成,
three-win-turf-5-8-late-kyoto-1600-1,京都草地1600m三胜战,京都草地1600m三胜战,Kyoto Turf 1600m Three-Win Class,3胜,three-win,日本,草地,京都,1600,8,2,五岁夏,5岁,,现有中文,按条件赛规则生成,
maiden-dirt-2-8-late-kokura-1000-1,小仓泥地1000m未胜利战,小仓泥地1000m未胜利战,Kokura Dirt 1000m Maiden,未胜利,maiden,日本,泥地,小仓,1000,8,2,二岁夏,2岁,,现有中文,按条件赛规则生成,
maiden-dirt-2-8-late-sapporo-1200-2,札幌泥地1200m未胜利战,札幌泥地1200m未胜利战,Sapporo Dirt 1200m Maiden,未胜利,maiden,日本,泥地,札幌,1200,8,2,二岁夏,2岁,,现有中文,按条件赛规则生成,
maiden-dirt-3-8-late-hanshin-1200-4,阪神泥地1200m未胜利战,阪神泥地1200m未胜利战,Hanshin Dirt 1200m Maiden,未胜利,maiden,日本,泥地,阪神,1200,8,2,三岁夏,3岁,,现有中文,按条件赛规则生成,
maiden-dirt-3-8-late-kokura-1000-1,小仓泥地1000m未胜利战,小仓泥地1000m未胜利战,Kokura Dirt 1000m Maiden,未胜利,maiden,日本,泥地,小仓,1000,8,2,三岁夏,3岁,,现有中文,按条件赛规则生成,
maiden-dirt-3-8-late-kyoto-1600-3,京都泥地1600m未胜利战,京都泥地1600m未胜利战,Kyoto Dirt 1600m Maiden,未胜利,maiden,日本,泥地,京都,1600,8,2,三岁夏,3岁,,现有中文,按条件赛规则生成,
maiden-dirt-3-8-late-sapporo-1200-2,札幌泥地1200m未胜利战,札幌泥地1200m未胜利战,Sapporo Dirt 1200m Maiden,未胜利,maiden,日本,泥地,札幌,1200,8,2,三岁夏,3岁,,现有中文,按条件赛规则生成,
maiden-turf-2-8-late-hanshin-2000-2,阪神草地2000m未胜利战,阪神草地2000m未胜利战,Hanshin Turf 2000m Maiden,未胜利,maiden,日本,草地,阪神,2000,8,2,二岁夏,2岁,,现有中文,按条件赛规则生成,
maiden-turf-2-8-late-kokura-1000-3,小仓草地1000m未胜利战,小仓草地1000m未胜利战,Kokura Turf 1000m Maiden,未胜利,maiden,日本,草地,小仓,1000,8,2,二岁夏,2岁,,现有中文,按条件赛规则生成,
maiden-turf-2-8-late-kyoto-1600-1,京都草地1600m未胜利战,京都草地1600m未胜利战,Kyoto Turf 1600m Maiden,未胜利,maiden,日本,草地,京都,1600,8,2,二岁夏,2岁,,现有中文,按条件赛规则生成,
maiden-turf-2-8-late-sapporo-1200-4,札幌草地1200m未胜利战,札幌草地1200m未胜利战,Sapporo Turf 1200m Maiden,未胜利,maiden,日本,草地,札幌,1200,8,2,二岁夏,2岁,,现有中文,按条件赛规则生成,
maiden-turf-3-8-late-hanshin-2000-2,阪神草地2000m未胜利战,阪神草地2000m未胜利战,Hanshin Turf 2000m Maiden,未胜利,maiden,日本,草地,阪神,2000,8,2,三岁夏,3岁,,现有中文,按条件赛规则生成,
maiden-turf-3-8-late-kokura-1000-3,小仓草地1000m未胜利战,小仓草地1000m未胜利战,Kokura Turf 1000m Maiden,未胜利,maiden,日本,草地,小仓,1000,8,2,三岁夏,3岁,,现有中文,按条件赛规则生成,
maiden-turf-3-8-late-kyoto-1600-1,京都草地1600m未胜利战,京都草地1600m未胜利战,Kyoto Turf 1600m Maiden,未胜利,maiden,日本,草地,京都,1600,8,2,三岁夏,3岁,,现有中文,按条件赛规则生成,
maiden-turf-3-8-late-sapporo-1200-4,札幌草地1200m未胜利战,札幌草地1200m未胜利战,Sapporo Turf 1200m Maiden,未胜利,maiden,日本,草地,札幌,1200,8,2,三岁夏,3岁,,现有中文,按条件赛规则生成,
new-dirt-2-8-late-kokura-1000-1,小仓泥地1000m新马战,小仓泥地1000m新马战,Kokura Dirt 1000m Newcomer,新马,new,日本,泥地,小仓,1000,8,2,二岁夏,2岁,,现有中文,按条件赛规则生成,
new-dirt-2-8-late-sapporo-1200-2,札幌泥地1200m新马战,札幌泥地1200m新马战,Sapporo Dirt 1200m Newcomer,新马,new,日本,泥地,札幌,1200,8,2,二岁夏,2岁,,现有中文,按条件赛规则生成,
new-turf-2-8-late-hanshin-2000-2,阪神草地2000m新马战,阪神草地2000m新马战,Hanshin Turf 2000m Newcomer,新马,new,日本,草地,阪神,2000,8,2,二岁夏,2岁,,现有中文,按条件赛规则生成,
new-turf-2-8-late-kokura-1000-3,小仓草地1000m新马战,小仓草地1000m新马战,Kokura Turf 1000m Newcomer,新马,new,日本,草地,小仓,1000,8,2,二岁夏,2岁,,现有中文,按条件赛规则生成,
new-turf-2-8-late-kyoto-1600-1,京都草地1600m新马战,京都草地1600m新马战,Kyoto Turf 1600m Newcomer,新马,new,日本,草地,京都,1600,8,2,二岁夏,2岁,,现有中文,按条件赛规则生成,
new-turf-2-8-late-sapporo-1200-4,札幌草地1200m新马战,札幌草地1200m新马战,Sapporo Turf 1200m Newcomer,新马,new,日本,草地,札幌,1200,8,2,二岁夏,2岁,,现有中文,按条件赛规则生成,
sapporo-kinen,札幌记念,札幌记念,Sapporo Kinen,G2,g2,日本,草地,札幌,2000,8,2,三岁夏,3岁以上,,现有中文,由ID自动生成待核对,
chukyo-nisai-stakes,中京2岁S,中京2岁锦标,Chukyo Nisai Stakes,G3,g3,日本,草地,中京,1400,8,2,二岁夏,2岁,,自动规范化待核对,由ID自动生成待核对,
keeneland-cup,Keeneland C,肯尼兰杯,Keeneland C,G3,g3,日本,草地,札幌,1200,8,2,三岁夏,3岁以上,,自译待核对,现有英文,
kitakyushu-kinen,北九州记念,北九州记念,Kitakyushu Kinen,G3,g3,日本,草地,小仓,1200,8,2,三岁夏,3岁以上,,现有中文,由ID自动生成待核对,
niigata-nisai-stakes,新潟2岁S,新潟2岁锦标,Niigata Nisai Stakes,G3,g3,日本,草地,新潟,1600,8,2,二岁夏,2岁,,自动规范化待核对,由ID自动生成待核对,
breeders-gold-cup,育马者金杯,育马者金杯,Breeders Gold Cup,JpnIII,jpn3,日本,泥地,门别,2000,8,2,三岁夏,3岁以上,牝马,现有中文,由ID自动生成待核对,
hokkaido-sprint-cup,北海道短途杯,北海道短途杯,Hokkaido Sprint Cup,JpnIII,jpn3,日本,泥地,门别,1200,8,2,三岁夏,3岁,,现有中文,由ID自动生成待核对,
summer-champion,夏季冠军赛,夏季冠军赛,Summer Champion,JpnIII,jpn3,日本,泥地,佐贺,1400,8,2,三岁夏,3岁以上,,现有中文,由ID自动生成待核对,
himawari-sho,ひまわり賞,向日葵赏,Himawari Sho,OP,op,日本,草地,小仓,1200,8,2,二岁夏,2岁,,自译待核对,由ID自动生成待核对,
one-win-dirt-2-9-early-nakayama-1200-6,中山泥地1200m一胜战,中山泥地1200m一胜战,Nakayama Dirt 1200m One-Win Class,1胜,one-win,日本,泥地,中山,1200,9,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
one-win-dirt-2-9-early-niigata-1600-7,新潟泥地1600m一胜战,新潟泥地1600m一胜战,Niigata Dirt 1600m One-Win Class,1胜,one-win,日本,泥地,新潟,1600,9,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
one-win-dirt-2-9-early-tokyo-1400-5,东京泥地1400m一胜战,东京泥地1400m一胜战,Tokyo Dirt 1400m One-Win Class,1胜,one-win,日本,泥地,东京,1400,9,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
one-win-dirt-3-9-early-nakayama-1800-6,中山泥地1800m一胜战,中山泥地1800m一胜战,Nakayama Dirt 1800m One-Win Class,1胜,one-win,日本,泥地,中山,1800,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
one-win-dirt-3-9-early-niigata-1200-7,新潟泥地1200m一胜战,新潟泥地1200m一胜战,Niigata Dirt 1200m One-Win Class,1胜,one-win,日本,泥地,新潟,1200,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
one-win-dirt-3-9-early-tokyo-1600-5,东京泥地1600m一胜战,东京泥地1600m一胜战,Tokyo Dirt 1600m One-Win Class,1胜,one-win,日本,泥地,东京,1600,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
one-win-turf-2-9-early-fukushima-1200-4,福岛草地1200m一胜战,福岛草地1200m一胜战,Fukushima Turf 1200m One-Win Class,1胜,one-win,日本,草地,福岛,1200,9,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
one-win-turf-2-9-early-nakayama-1400-2,中山草地1400m一胜战,中山草地1400m一胜战,Nakayama Turf 1400m One-Win Class,1胜,one-win,日本,草地,中山,1400,9,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
one-win-turf-2-9-early-niigata-1800-3,新潟草地1800m一胜战,新潟草地1800m一胜战,Niigata Turf 1800m One-Win Class,1胜,one-win,日本,草地,新潟,1800,9,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
one-win-turf-2-9-early-tokyo-2000-1,东京草地2000m一胜战,东京草地2000m一胜战,Tokyo Turf 2000m One-Win Class,1胜,one-win,日本,草地,东京,2000,9,1,二岁秋,2岁,,现有中文,按条件赛规则生成,
one-win-turf-3-9-early-fukushima-1800-4,福岛草地1800m一胜战,福岛草地1800m一胜战,Fukushima Turf 1800m One-Win Class,1胜,one-win,日本,草地,福岛,1800,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
one-win-turf-3-9-early-nakayama-2400-2,中山草地2400m一胜战,中山草地2400m一胜战,Nakayama Turf 2400m One-Win Class,1胜,one-win,日本,草地,中山,2400,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
one-win-turf-3-9-early-niigata-1400-3,新潟草地1400m一胜战,新潟草地1400m一胜战,Niigata Turf 1400m One-Win Class,1胜,one-win,日本,草地,新潟,1400,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
one-win-turf-3-9-early-tokyo-2000-1,东京草地2000m一胜战,东京草地2000m一胜战,Tokyo Turf 2000m One-Win Class,1胜,one-win,日本,草地,东京,2000,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
two-win-dirt-3-9-early-fukushima-1200-6,福岛泥地1200m二胜战,福岛泥地1200m二胜战,Fukushima Dirt 1200m Two-Win Class,2胜,two-win,日本,泥地,福岛,1200,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
two-win-dirt-3-9-early-nakayama-1800-5,中山泥地1800m二胜战,中山泥地1800m二胜战,Nakayama Dirt 1800m Two-Win Class,2胜,two-win,日本,泥地,中山,1800,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
two-win-dirt-3-9-early-tokyo-1600-4,东京泥地1600m二胜战,东京泥地1600m二胜战,Tokyo Dirt 1600m Two-Win Class,2胜,two-win,日本,泥地,东京,1600,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
two-win-dirt-4-9-early-fukushima-1400-6,福岛泥地1400m二胜战,福岛泥地1400m二胜战,Fukushima Dirt 1400m Two-Win Class,2胜,two-win,日本,泥地,福岛,1400,9,1,四岁秋,4岁,,现有中文,按条件赛规则生成,
two-win-dirt-4-9-early-nakayama-1900-5,中山泥地1900m二胜战,中山泥地1900m二胜战,Nakayama Dirt 1900m Two-Win Class,2胜,two-win,日本,泥地,中山,1900,9,1,四岁秋,4岁,,现有中文,按条件赛规则生成,
two-win-dirt-4-9-early-tokyo-1700-4,东京泥地1700m二胜战,东京泥地1700m二胜战,Tokyo Dirt 1700m Two-Win Class,2胜,two-win,日本,泥地,东京,1700,9,1,四岁秋,4岁,,现有中文,按条件赛规则生成,
two-win-dirt-5-9-early-fukushima-1600-6,福岛泥地1600m二胜战,福岛泥地1600m二胜战,Fukushima Dirt 1600m Two-Win Class,2胜,two-win,日本,泥地,福岛,1600,9,1,五岁秋,5岁,,现有中文,按条件赛规则生成,
two-win-dirt-5-9-early-nakayama-1200-5,中山泥地1200m二胜战,中山泥地1200m二胜战,Nakayama Dirt 1200m Two-Win Class,2胜,two-win,日本,泥地,中山,1200,9,1,五岁秋,5岁,,现有中文,按条件赛规则生成,
two-win-dirt-5-9-early-tokyo-1800-4,东京泥地1800m二胜战,东京泥地1800m二胜战,Tokyo Dirt 1800m Two-Win Class,2胜,two-win,日本,泥地,东京,1800,9,1,五岁秋,5岁,,现有中文,按条件赛规则生成,
two-win-turf-3-9-early-nakayama-2400-2,中山草地2400m二胜战,中山草地2400m二胜战,Nakayama Turf 2400m Two-Win Class,2胜,two-win,日本,草地,中山,2400,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
two-win-turf-3-9-early-niigata-1200-3,新潟草地1200m二胜战,新潟草地1200m二胜战,Niigata Turf 1200m Two-Win Class,2胜,two-win,日本,草地,新潟,1200,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
two-win-turf-3-9-early-tokyo-2000-1,东京草地2000m二胜战,东京草地2000m二胜战,Tokyo Turf 2000m Two-Win Class,2胜,two-win,日本,草地,东京,2000,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
two-win-turf-4-9-early-nakayama-1400-2,中山草地1400m二胜战,中山草地1400m二胜战,Nakayama Turf 1400m Two-Win Class,2胜,two-win,日本,草地,中山,1400,9,1,四岁秋,4岁,,现有中文,按条件赛规则生成,
two-win-turf-4-9-early-niigata-2000-3,新潟草地2000m二胜战,新潟草地2000m二胜战,Niigata Turf 2000m Two-Win Class,2胜,two-win,日本,草地,新潟,2000,9,1,四岁秋,4岁,,现有中文,按条件赛规则生成,
two-win-turf-4-9-early-tokyo-2600-1,东京草地2600m二胜战,东京草地2600m二胜战,Tokyo Turf 2600m Two-Win Class,2胜,two-win,日本,草地,东京,2600,9,1,四岁秋,4岁,,现有中文,按条件赛规则生成,
two-win-turf-5-9-early-nakayama-2200-2,中山草地2200m二胜战,中山草地2200m二胜战,Nakayama Turf 2200m Two-Win Class,2胜,two-win,日本,草地,中山,2200,9,1,五岁秋,5岁,,现有中文,按条件赛规则生成,
two-win-turf-5-9-early-niigata-2600-3,新潟草地2600m二胜战,新潟草地2600m二胜战,Niigata Turf 2600m Two-Win Class,2胜,two-win,日本,草地,新潟,2600,9,1,五岁秋,5岁,,现有中文,按条件赛规则生成,
two-win-turf-5-9-early-tokyo-1800-1,东京草地1800m二胜战,东京草地1800m二胜战,Tokyo Turf 1800m Two-Win Class,2胜,two-win,日本,草地,东京,1800,9,1,五岁秋,5岁,,现有中文,按条件赛规则生成,
three-win-dirt-3-9-early-fukushima-1200-4,福岛泥地1200m三胜战,福岛泥地1200m三胜战,Fukushima Dirt 1200m Three-Win Class,3胜,three-win,日本,泥地,福岛,1200,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
three-win-dirt-3-9-early-nakayama-1700-3,中山泥地1700m三胜战,中山泥地1700m三胜战,Nakayama Dirt 1700m Three-Win Class,3胜,three-win,日本,泥地,中山,1700,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
three-win-dirt-4-9-early-fukushima-1400-4,福岛泥地1400m三胜战,福岛泥地1400m三胜战,Fukushima Dirt 1400m Three-Win Class,3胜,three-win,日本,泥地,福岛,1400,9,1,四岁秋,4岁,,现有中文,按条件赛规则生成,
three-win-dirt-4-9-early-nakayama-1800-3,中山泥地1800m三胜战,中山泥地1800m三胜战,Nakayama Dirt 1800m Three-Win Class,3胜,three-win,日本,泥地,中山,1800,9,1,四岁秋,4岁,,现有中文,按条件赛规则生成,
three-win-dirt-5-9-early-fukushima-1600-4,福岛泥地1600m三胜战,福岛泥地1600m三胜战,Fukushima Dirt 1600m Three-Win Class,3胜,three-win,日本,泥地,福岛,1600,9,1,五岁秋,5岁,,现有中文,按条件赛规则生成,
three-win-dirt-5-9-early-nakayama-1900-3,中山泥地1900m三胜战,中山泥地1900m三胜战,Nakayama Dirt 1900m Three-Win Class,3胜,three-win,日本,泥地,中山,1900,9,1,五岁秋,5岁,,现有中文,按条件赛规则生成,
three-win-turf-3-9-early-niigata-1400-2,新潟草地1400m三胜战,新潟草地1400m三胜战,Niigata Turf 1400m Three-Win Class,3胜,three-win,日本,草地,新潟,1400,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
three-win-turf-3-9-early-tokyo-2200-1,东京草地2200m三胜战,东京草地2200m三胜战,Tokyo Turf 2200m Three-Win Class,3胜,three-win,日本,草地,东京,2200,9,1,三岁秋,3岁,,现有中文,按条件赛规则生成,
three-win-turf-4-9-early-niigata-1200-2,新潟草地1200m三胜战,新潟草地1200m三胜战,Niigata Turf 1200m Three-Win Class,3胜,three-win,日本,草地,新潟,1200,9,1,四岁秋,4岁,,现有中文,按条件赛规则生成,
three-win-turf-4-9-early-tokyo-2000-1,东京草地2000m三胜战,东京草地2000m三胜战,Tokyo Turf 2000m Three-Win Class,3胜,three-win,日本,草地,东京,2000,9,1,四岁秋,4岁,,现有中文,按条件赛规则生成,
three-win-turf-5-9-early-niigata-2400-2,新潟草地2400m三胜战,新潟草地2400m三胜战,Niigata Turf 2400m Three-Win Class,3胜,three-win,日本,草地,新潟,2400,9,1,五岁秋,5岁,,现有中文,按条件赛规则生成,
three-win-turf-5-9-early-tokyo-1800-1,东京草地1800m三胜战,东京草地1800m三胜战,Tokyo Turf 1800m Three-Win Class,3胜,three-win,日本,草地,东京,1800,9,1,五岁秋,5岁,,现有中文,按条件赛规则生成,
